#,Prefectural Development Bureau,AMeDAS station number,"Surface station station number (in the data,  it has 47 at the beginning)",Type,Type of Observation Instrument,Observation_Precipitation,Observation_Temperature,Observation_wind_direction,Wind Speed,Relative humidity,Sunshine hours (ES is estimated from meteorological satellite data),Observation_Depth of snowfall,Station name_Roman alphabet,Latitude (degree),Latitude (minutes),Longitude(degree),Longitude (minutes),Height above sea level (m),Height of anemometer (m),Height of thermometer (m),Observation start date,Observation end date,Remark 1,Remark 2
1059,EHIME,73321,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SHISHIGOETOGE,33,32.6,132,49.9,1000,-,-,#,-,-,-
1060,EHIME,73341,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SETO,33,26.8,132,15.4,143,12.1,1.5,1997.8.8,-,-,-
1061,EHIME,73351,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,YAWATAHAMA,33,26.9,132,26,8,-,-,#,-,-,-
1062,EHIME,73406,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,UWA,33,22,132,30.2,200,10,1.5,(1975.5.1)1978.1.23,-,-,-
1063,EHIME,73442,47892,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,UWAJIMA,33,13.6,132,33.1,2,33.2,-,1993.2.1,-,-,-
1064,EHIME,73446,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,CHIKANAGA,33,15.2,132,40.5,129,8.1,1.5,1979.1.17,-,-,-
1065,EHIME,73516,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MISHO,32,57.8,132,34.2,12,10.1,1.5,#1978.1.23,-,-,-
1066,KOCHI,74056,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,HONGAWA,33,45.9,133,20.3,605,10.4,1.5,1979.1.18,-,-,-
1067,KOCHI,74071,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MOTOYAMA,33,45.2,133,34.5,252,9.3,1.5,#1978.1.1,-,-,-
1068,KOCHI,74101,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,IKEGAWA,33,36.4,133,10.2,141,-,-,1977.7.28,-,-,-
1069,KOCHI,74126,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SHIGETO,33,40.7,133,41.1,346,-,-,#,-,-,-
1070,KOCHI,74136,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,ODOCHI,33,41.9,133,52.5,210,6.5,1.5,1977.12.20,-,-,-
1071,KOCHI,74151,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,YANASE,33,36.9,134,6.5,450,-,-,1978.10.25,-,-,-
1072,KOCHI,74166,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SAKAWA,33,30.7,133,16.3,80,-,-,#,-,-,-
1073,KOCHI,74182,47893,M,Ground Weather Observation Equipment,Y,Y,N,N,N,Y,Y,KOCHI,33,34,133,32.9,1,-,-,2023.3.2,-,74900,気温、雨
1074,KOCHI,74182,47893,M,Ground Weather Observation Equipment,N,N,Y,Y,N,Y,Y,KOCHI,33,34,133,33.1,2,58.8,-,2023.3.2,-,74900,風、日照
1075,KOCHI,74187,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,GOMEN,33,35.4,133,38.6,12,6.5,1.5,1977.12.20,-,-,-
1076,KOCHI,74188,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,NANKOKU-NISSHO,33,32.7,133,40.1,9,10.2,-,2003.1.1,-,-,日照・湿度・気圧を除く
1077,KOCHI,74237,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,FUNATO,33,25,133,5.3,425,-,-,#,-,-,-
1078,KOCHI,74238,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TORIGATAYAMA,33,28.8,133,5,835,-,-,19902.3.17,-,-,-
1079,KOCHI,74271,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,AKI,33,29.3,133,56,6,6.4,1.5,#1977.12.19,-,-,-
1080,KOCHI,74276,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TANO,33,25.6,134,0.4,17,-,-,1975.4.28,-,-,-
1081,KOCHI,74296,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,YUSUHARA,33,23.4,132,55.3,415,6.5,1.5,(1975.4.23)1977.12.22,-,-,-
1082,KOCHI,74311,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SUSAKI,33,23.1,133,16.6,4,6.5,1.5,#1977.12.22,-,-,-
1083,KOCHI,74336,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SAKIHAMA,33,24.7,134,11.9,26,-,-,#,-,-,-
1084,KOCHI,74361,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KUBOKAWA,33,12.4,133,7.7,205,6.4,1.5,#1977.12.23,-,-,-
1085,KOCHI,74372,47899,M,Ground Weather Observation Equipment,Y,Y,N,N,N,Y,N,MUROTOMISAKI,33,15.1,134,10.6,185,-,-,2006.11.28,-,-,気温、雨、日照
1086,KOCHI,74372,47899,M,Ground Weather Observation Equipment,N,N,Y,Y,N,Y,N,MUROTOMISAKI,33,14.8,134,10.5,161,20.8,-,2006.11.28,-,-,風
1087,KOCHI,74381,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,EKAWASAKI,33,10.2,132,47.5,72,9.9,1.5,1977.12.26,-,-,-
1088,KOCHI,74391,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TAISHO,33,11.6,132,58.3,150,-,-,#,-,-,-
1089,KOCHI,74436,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SAGA,33,4.7,133,6.1,3,6.4,1.5,1977.12.23,-,-,-
1090,KOCHI,74447,47897,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,SUKUMO,32,55.2,132,41.7,2,17.2,-,1982.4.1,-,-,-
1091,KOCHI,74456,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,NAKAMURA,32,59.4,132,55.2,8,6.5,1.5,#1976.2.17,-,-,-
1092,KOCHI,74506,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,MISAKI,32,47.7,132,52.3,9,-,-,2005.10.17,-,-,-
1093,KOCHI,74516,47898,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,ASHIZURI,32,43.3,133,0.6,31,14.7,-,#1975.3.20,-,-,-
1094,YAMAGUCHI,81011,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SUSA,34,36.9,131,37.4,50,6.4,1.5,#1977.3.7,-,-,-
1095,YAMAGUCHI,81071,47754,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,HAGI,34,24.6,131,24.3,2,11.1,-,#1975.4.1,-,-,-
1096,YAMAGUCHI,81116,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,YUYA,34,22.2,131,3.3,20,9.9,1.5,(1975.4.25)1977.3.8,-,-,-
1097,YAMAGUCHI,81146,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SHINOBU,34,20.3,131,37.6,264,-,-,2021.12.7,-,-,-
1098,YAMAGUCHI,81151,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TOKUSA,34,23.9,131,43.5,310,10.2,1.5,#1977.3.4,-,-,-
1099,YAMAGUCHI,81167,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,RAKANZAN,34,21,132,3.8,945,-,-,1976.6.3,-,-,-
1100,YAMAGUCHI,81196,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,AKIYOSHIDAI,34,14.1,131,18.4,240,9.9,1.5,#1977.3.10,-,-,-
1101,YAMAGUCHI,81228,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,KANO,34,13.5,131,48.9,368,-,-,19902.3.9,-,-,-
1102,YAMAGUCHI,81231,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,HIROSE,34,15.7,131,57.1,97,10.1,1.5,#1976.2.24,-,-,-
1103,YAMAGUCHI,81266,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,NISHIICHI,34,11.2,131,4.6,40,10,1.5,#1977.3.11,-,-,-
1104,YAMAGUCHI,81271,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,HIGASHIATSU,34,7.1,131,10.9,56,-,-,19902.3.26,-,-,-
1105,YAMAGUCHI,81286,47784,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,YAMAGUCHI,34,9.7,131,27.7,18,15.4,-,#1975.12.18,-,81900,-
1106,YAMAGUCHI,81301,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,WADA,34,10.2,131,45.2,154,-,-,1978.6.29,-,-,-
1107,YAMAGUCHI,81321,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,IWAKUNI,34,9.3,132,10.7,41,10.2,1.5,(1975.4.25)1977.2.22,-,-,-
1108,YAMAGUCHI,81371,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,HOFU,34,2.4,131,32,4,9.9,1.5,#1977.3.2,-,-,-
1109,YAMAGUCHI,81386,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KUDAMATSU,34,0.6,131,52.3,27,10.1,1.5,1977.3.1,-,-,-
1110,YAMAGUCHI,81397,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KUGA,34,5.7,132,4.5,68,7.4,1.5,(1975.4.1)1977.2.28,-,-,-
1111,YAMAGUCHI,81428,47762,M,Ground Weather Observation Equipment,Y,Y,N,N,N,Y,Y,SHIMONOSEKI,33,56.9,130,55.5,3,-,-,1996.6.27,-,81905,気温、雨
1112,YAMAGUCHI,81428,47762,M,Ground Weather Observation Equipment,N,N,Y,Y,N,Y,Y,SHIMONOSEKI,33,57.4,130,56.3,46,14.6,-,1996.6.27,-,-,風、日照
1113,YAMAGUCHI,81436,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,UBE,33,55.8,131,16.7,5,10,-,#2001.12.12,-,-,日照・湿度・気圧を除く
1114,YAMAGUCHI,81481,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,YANAI,33,57.5,132,6.8,3,10.1,1.5,(1975.4.25)1977.2.25,-,-,-
1115,YAMAGUCHI,81486,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,AGENOSHO,33,54.2,132,17.6,5,9.9,1.5,#1977.2.24,-,-,-
1116,FUKUOKA,82036,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,ORONOSHIMA,33,51.8,130,2.1,49,-,-,19906.9.11,-,-,-
1117,FUKUOKA,82046,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MUNAKATA,33,48.5,130,32.3,7,10.3,1.5,(1975.4.25)1977.2.15,-,-,-
1118,FUKUOKA,82056,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,YAHATA,33,51.1,130,44.6,20,9.9,1.5,#1977.2.17,-,-,-
1119,FUKUOKA,82068,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,KUKO-KITAMACHI,33,50.7,131,2.1,7,10,-,2003.1.1,-,-,日照・湿度・気圧を除く
1120,FUKUOKA,82097,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,HIGASHITANI,33,46.7,130,51.9,55,-,-,19904.2.15,-,-,-
1121,FUKUOKA,82101,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,YUKUHASHI,33,42.8,130,58.5,9,10,1.5,#1977.2.18,-,-,-
1122,FUKUOKA,82136,47809,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,IIZUKA,33,39.1,130,41.6,37,11,-,#1975.12.16,-,-,-
1123,FUKUOKA,82171,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MAEBARU,33,33.6,130,11.4,5,9.9,1.5,#1977.3.4,-,-,-
1124,FUKUOKA,82182,47807,M,Ground Weather Observation Equipment,Y,Y,N,N,N,Y,Y,FUKUOKA,33,34.9,130,22.5,3,-,-,19902.2.18,-,82900,気温、雨、日照
1125,FUKUOKA,82182,47807,M,Ground Weather Observation Equipment,N,N,Y,Y,N,Y,Y,FUKUOKA,33,34.9,130,22.6,3,34.6,-,19902.2.18,-,-,風
1126,FUKUOKA,82186,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,HAKATA,33,35,130,27.1,9,10,-,2003.1.1,-,-,日照・湿度・気圧を除く
1127,FUKUOKA,82191,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,DAZAIFU,33,29.8,130,29.4,52,10.2,1.5,1977.3.2,-,-,-
1128,FUKUOKA,82206,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SOEDA,33,33.5,130,51.3,92,10.2,1.5,(1975.5.25)1977.2.21,-,-,-
1129,FUKUOKA,82241,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SAWARAWAKIYAMA,33,29.3,130,21.2,83,-,-,19902.3.2,-,-,-
1130,FUKUOKA,82261,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,AMAGI,33,24.4,130,41.7,38,10.1,1.5,#1977.2.18,-,-,-
1131,FUKUOKA,82272,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,HIKOSAN,33,29.3,130,55.4,823,-,-,1988.9.8,-,-,-
1132,FUKUOKA,82306,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KURUME,33,18.2,130,29.6,7,12.9,1.5,1977.3.1,-,-,-
1133,FUKUOKA,82316,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,MINOSAN,33,17.5,130,37.5,607,-,-,#,-,-,-
1134,FUKUOKA,82317,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KUROKI,33,13.5,130,38.7,144,10.1,1.5,#1977.2.25,-,-,-
1135,FUKUOKA,82331,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,YANAGAWA,33,9.6,130,24.2,7,-,-,1975.4.25,-,-,-
1136,FUKUOKA,82361,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,OMUTA,33,0.4,130,28,40,10,1.5,#1977.2.23,-,-,-
1137,OITA,83021,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KUNIMI,33,40.7,131,34.5,53,10,1.5,1977.2.15,-,-,-
1138,OITA,83051,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,NAKATSU,33,35.2,131,14.7,12,10.1,1.5,19903.3.15,-,-,-
1139,OITA,83061,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,BUNGOTAKADA,33,34.2,131,26,5,9.8,1.5,#1977.2.16,-,-,-
1140,OITA,83096,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,YABAKEI,33,26.7,131,6.9,100,-,-,1975.5.8,-,-,-
1141,OITA,83106,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,INNAI,33,25.2,131,19,90,13.1,1.5,(1975.4.24)1977.2.21,-,-,-
1142,OITA,83121,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KITSUKI,33,25,131,35.8,5,9.6,1.5,1978.1.10,-,-,-
1143,OITA,83126,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,MUSASHI,33,28.7,131,44.2,5,10,-,2003.1.1,-,-,日照・湿度・気圧を除く
1144,OITA,83137,47814,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,HITA,33,19.3,130,55.7,83,22.1,-,#1975.12.13,-,-,-
1145,OITA,83191,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,BUNGOKUSU,33,17.5,131,9.3,331,9.6,1.5,(1975.4.24)1977.2.22,-,-,-
1146,OITA,83201,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,YUFUIN,33,15.2,131,20.8,435,9.6,1.5,#1977.2.23,-,-,-
1147,OITA,83216,47815,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,OITA,33,14.1,131,37.1,5,19.8,-,#1975.3.21,-,83900,-
1148,OITA,83226,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SAGANOSEKI,33,14.9,131,51.9,1,-,-,#,-,-,-
1149,OITA,83242,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TSUBAKIGAHANA,33,11.4,130,54.9,843,-,-,2004.11.4,-,-,-
1150,OITA,83286,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,USUKI,33,7.9,131,47.8,30,-,-,1975.4.24,-,-,-
1151,OITA,83341,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,INUKAI,33,3.9,131,37.9,121,10.1,1.5,#1977.3.3,-,-,-
1152,OITA,83371,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TAKETA,32,58.4,131,23.9,261,10.1,1.5,#1977.3.2,-,-,-
1153,OITA,83401,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SAIKI,32,57,131,54.1,2,9.7,1.5,#1977.3.1,-,-,-
1154,OITA,83431,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,UME,32,50.7,131,40.5,200,9.9,1.5,1977.3.2,-,-,-
1155,OITA,83476,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KAMAE,32,47.7,131,55.4,2,9.6,1.5,#1977.2.28,-,-,-
1156,NAGASAKI,84012,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,WANIURA,34,41.9,129,26.7,63,8,1.5,1995.8.2,-,-,-
1157,NAGASAKI,84072,47800,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,IZUHARA,34,11.8,129,17.5,5,36.1,-,1991.9.1,-,-,-
1158,NAGASAKI,84076,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,MITSUSHIMA,34,17.1,129,19.8,63,10.1,-,2003.1.1,-,-,日照・湿度・気圧を除く
1159,NAGASAKI,84121,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,ASHIBE,33,48,129,43.3,97,9.9,1.5,1977.3.11,-,-,-
1160,NAGASAKI,84122,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,ISHIDA,33,44.9,129,47.1,12,10,-,2003.1.1,-,-,日照・湿度・気圧を除く
1161,NAGASAKI,84171,47805,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,HIRADO,33,21.6,129,33,58,12.5,-,#1975.12.11,-,-,-
1162,NAGASAKI,84183,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MATSUURA,33,20.5,129,42.7,14,9.9,1.5,19903.3.15,-,-,-
1163,NAGASAKI,84266,47812,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,SASEBO,33,9.5,129,43.6,4,35,-,2002.3.27,-,-,-
1164,NAGASAKI,84306,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SAIKAI,33,0.8,129,39.1,18,9.9,1.5,2021.3.5,-,-,-
1165,NAGASAKI,84341,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,ARIKAWA,32,58.9,129,7.1,11,9.9,1.5,1999.12.22,-,-,-
1166,NAGASAKI,84361,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,NAGAURADAKE,32,54.5,129,44.3,510,-,-,#,-,-,-
1167,NAGASAKI,84371,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,OMURA,32,55,129,54.8,3,10,-,(1976.4.22)1996.3.25,-,-,日照・湿度・気圧を除く
1168,NAGASAKI,84441,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,ISAHAYA,32,50.6,130,1.5,15,-,-,#,-,-,-
1169,NAGASAKI,84496,47817,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,NAGASAKI,32,44,129,52,27,18.6,-,#1975.3.21,-,84900,-
1170,NAGASAKI,84519,47818,M,Ground Weather Observation Equipment,Y,Y,N,N,N,Y,N,UNZENDAKE,32,44.2,130,15.7,678,-,-,2002.11.26,-,-,気温、雨、日照
1171,NAGASAKI,84519,47818,M,Ground Weather Observation Equipment,N,N,Y,Y,N,Y,N,UNZENDAKE,32,44.2,130,15,870,10.5,-,2002.11.26,-,-,風
1172,NAGASAKI,84523,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SHIMABARA,32,45.6,130,21.7,14,9.9,1.5,2006.3.15,-,-,-
1173,NAGASAKI,84536,47843,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,FUKUE,32,41.6,128,49.6,25,10.1,-,#1975.3.18,-,-,-
1174,NAGASAKI,84537,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,KAMIOZU,32,39.9,128,49.9,77,10.1,-,2003.1.1,-,-,日照・湿度・気圧を除く
1175,NAGASAKI,84561,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KUCHINOTSU,32,36.7,130,11.6,13,9.9,1.5,(1975.4.23)1976.4.1,-,-,-
1176,NAGASAKI,84597,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,WAKIMISAKI,32,34.9,129,46.6,4,9.9,1.5,2021.1.20,-,-,-
1177,SAGA,85033,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KARATSU,33,27.5,129,57.3,23,9.9,1.5,19902.2.25,-,-,-
1178,SAGA,85046,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,HOKUZAN,33,24.8,130,13.2,339,-,-,19902.3.17,-,-,-
1179,SAGA,85106,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TOSU,33,23.1,130,31,25,-,-,19902.3.4,-,-,-
1180,SAGA,85116,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,IMARI,33,16,129,52.7,25,9.9,1.5,(1975.9.1)1977.3.3,-,-,-
1181,SAGA,85142,47813,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,SAGA,33,15.9,130,18.3,6,56.1,-,1995.10.19,-,85900,-
1182,SAGA,85161,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,URESHINO,33,7,129,59.7,81,9.9,1.5,#1977.2.24,-,-,-
1183,SAGA,85166,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SHIROISHI,33,11,130,8.9,2,9.8,1.5,#1977.3.2,-,-,-
1184,SAGA,85176,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,KAWASOE,33,8.9,130,18.1,2,10.1,-,2003.1.1,-,-,日照・湿度・気圧を除く
1185,KUMAMOTO,86006,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KAHOKU,33,6.9,130,41.5,119,10,1.5,#1977.2.9,-,-,-
1186,KUMAMOTO,86066,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MINAMIOGUNI,33,6.2,131,4,448,10.1,1.5,#1977.2.14,-,-,-
1187,KUMAMOTO,86086,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TAIMEI,32,54.9,130,30.7,15,10,1.5,#1977.2.10,-,-,-
1188,KUMAMOTO,86101,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KIKUCHI,32,56.7,130,46.9,83,10.1,1.5,#1977.2.10,-,-,-
1189,KUMAMOTO,86111,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,ASO-OTOHIME,32,56.8,131,2.4,487,10,1.5,1978.1.11,-,-,-
1190,KUMAMOTO,86141,47819,M,Ground Weather Observation Equipment,Y,Y,N,N,N,Y,Y,KUMAMOTO,32,48.8,130,42.4,38,-,-,#1975.3.26,-,86905,気温、雨、日照
1191,KUMAMOTO,86141,47819,M,Ground Weather Observation Equipment,N,N,Y,Y,N,Y,Y,KUMAMOTO,32,49.3,130,42.9,15,15.3,-,#1975.3.26,-,-,風
1192,KUMAMOTO,86146,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,N,N,N,MASHIKI,32,50.2,130,51.3,193,10,-,2003.1.1,-,-,日照・湿度・気圧を除く
1193,KUMAMOTO,86157,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,MINAMIASO,32,49.9,131,0.8,394,10,1.5,19907.1.16,-,86901,-
1194,KUMAMOTO,86156,47821,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,-,Y,ASOSAN,32,52.8,131,4.4,1142,102,-,2000.10.1,2017.12.11,-,-
1195,KUMAMOTO,86161,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TAKAMORI,32,49.3,131,7.5,555,9.8,1.5,#1977.2.15,-,-,-
1196,KUMAMOTO,86181,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,UTO,32,42,130,39.4,6,-,-,2005.12.6,-,-,-
1197,KUMAMOTO,86197,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,YAMATO,32,42.7,130,57.5,574,-,-,19902.3.4,-,-,-
1198,KUMAMOTO,86216,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MISUMI,32,36.7,130,28.7,60,10,1.5,(1975.4.23)1977.2.23,-,-,-
1199,KUMAMOTO,86236,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KOSA,32,40.3,130,49,52,10.1,1.5,#1977.2.16,-,-,-
1200,KUMAMOTO,86271,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MATSUSHIMA,32,30.9,130,26.8,2,10.1,1.5,#1977.2.24,-,-,-
1201,KUMAMOTO,86316,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,HONDO,32,28.1,130,10.8,30,10,1.5,#1977.2.25,-,-,-
1202,KUMAMOTO,86336,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,YATSUSHIRO,32,28.4,130,36.4,8,10,1.5,#1977.2.22,-,-,-
1203,KUMAMOTO,86396,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TANOURA,32,21.8,130,30.5,3,-,-,1975.4.25,-,-,-
1204,KUMAMOTO,86407,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,YAMAE,32,18.1,130,44.8,218,-,-,1990.12.7,-,-,-
1205,KUMAMOTO,86411,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,ITSUKI,32,23.7,130,49.6,310,-,-,19904.3.7,-,-,-
1206,KUMAMOTO,86451,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MINAMATA,32,12.3,130,24.4,6,10.1,1.5,(1975.4.23)1977.2.21,-,-,-
1207,KUMAMOTO,86461,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,ISSHOCHI,32,14.7,130,38.7,120,-,-,2005.12.7,-,-,-
1208,KUMAMOTO,86467,47824,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,HITOYOSHI,32,13,130,45.3,146,14.7,-,#1975.12.13,-,-,-
1209,KUMAMOTO,86477,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,UE,32,13.5,130,54.3,166,10,1.5,(1975.4.23)1977.3.22,-,-,-
